"","hashtags","count","frequency"
"581","gaza",9229,0.000691011395129445
"582","netanyahunetanyahu",9227,0.00068943733728177
"583","saturdaymorning",9219,0.000689362382146166
"584","covidiot",9198,0.000689062561603752
"585","reducemedicosfeesreducemedicosfees",9197,0.000684940029145555
"586","hapuscovid19awaninews",9193,0.000684865074009951
"587","savegujaratnre",9138,0.000684565253467537
"588","joebidenna",9137,0.000682991195619862
"589","napostponeexamsorresignmodi",9133,0.000682016778857015
"590","100daysofcode",9112,0.000680592631280547
"591","unemployment",9099,0.000680067945331322
"592","rt",9080,0.000678793708026061
"593","loveisnottourismna",9073,0.000678718752890457
"594","foxnews",9056,0.00067856884261925
"595","postponejeeneetinseptna",9055,0.000677819291263214
"596","wtpblue",9053,0.000677744336127611
"597","protestagainstexamlncovidna",9043,0.000677444515585197
"598","uae",9042,0.000675120906381485
"599","nta",9038,0.00067144810473691
"600","satyagrahagainstexamsincovidstudentskemannkibaat",9007,0.000671073329058892
"601","urgent",8958,0.00067062359824527
